urlLength,hostnameLength,pathLength,dotCount,dashCount,atCount,questionCount,digitCount,digitRatio,hasIpAddress,hasSensitiveWords,hasDoubleSlashRedirect,hasHttpsTokenInDomain,nanEntropy,nanRelativeEntropy,status
38.0,16.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3787834934861753,0.3585169326019688,0
69.0,11.0,51.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7534343861887849,0.19714409541433076,0
26.0,18.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8423709931771084,0.19555484077389096,0
28.0,11.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3709505944546687,0.416404578129279,0
52.0,44.0,1.0,4.0,0.0,0.0,0.0,11.0,0.21153846153846154,0.0,0.0,0.0,0.0,1.4056390622295665,0.4641653466959551,1
59.0,13.0,25.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3685225277282065,0.8381895665706239,1
21.0,6.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3709505944546687,0.416404578129279,0
36.0,17.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2987949406953985,0.37348134674036887,1
44.0,36.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8910611120726528,0.4321001303134834,1
18.0,11.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.42991713651265245,0
51.0,43.0,1.0,3.0,2.0,0.0,0.0,10.0,0.19607843137254902,0.0,0.0,0.0,0.0,1.8910611120726528,0.2860706448600423,1
29.0,22.0,24.0,2.0,0.0,0.0,0.0,2.0,0.06896551724137931,0.0,0.0,0.0,0.0,1.5219280948873621,0.42344957488838875,1
31.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3709505944546687,0.416404578129279,0
30.0,14.0,9.0,3.0,0.0,0.0,0.0,1.0,0.03333333333333333,0.0,0.0,0.0,0.0,1.4488156357251847,0.4013580026428195,1
124.0,46.0,20.0,5.0,0.0,0.0,1.0,24.0,0.1935483870967742,0.0,1.0,0.0,0.0,2.5650765423363704,0.7290571298500392,1
32.0,13.0,12.0,2.0,2.0,0.0,0.0,4.0,0.125,0.0,0.0,0.0,0.0,1.836591668108979,0.2527498126060475,1
53.0,12.0,34.0,1.0,2.0,0.0,0.0,8.0,0.1509433962264151,0.0,0.0,0.0,0.0,1.4911148500551854,0.36781019305522167,0
60.0,14.0,39.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5709505944546687,0.2207296843717695,1
85.0,11.0,67.0,2.0,1.0,0.0,0.0,2.0,0.023529411764705882,0.0,0.0,0.0,0.0,1.5589385323502771,0.38274879435282533,1
49.0,15.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1567796494470395,0.42446284387539995,0
29.0,17.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2516291673878228,0.4406846959103213,1
77.0,23.0,47.0,1.0,0.0,0.0,0.0,22.0,0.2857142857142857,0.0,0.0,0.0,0.0,1.1488348542809166,0.47559235952736834,1
125.0,50.0,19.0,4.0,1.0,0.0,1.0,23.0,0.184,0.0,1.0,0.0,0.0,2.794653473544342,0.6878852944419702,1
23.0,16.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5219280948873621,0.42344957488838875,0
106.0,8.0,27.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.7709505944546686,1.0980169681298746,1
24.0,16.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
57.0,30.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4056390622295665,0.36540128595107807,1
70.0,18.0,22.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.221251836004466,0.7308646602610667,1
39.0,30.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,1
58.0,19.0,7.0,1.0,0.0,0.0,1.0,6.0,0.10344827586206896,0.0,0.0,0.0,0.0,2.1609640474436813,0.7331595948628926,1
36.0,27.0,1.0,2.0,0.0,0.0,0.0,1.0,0.027777777777777776,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
22.0,14.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
81.0,22.0,52.0,1.0,1.0,0.0,0.0,22.0,0.2716049382716049,0.0,0.0,0.0,0.0,1.4466166676282082,0.3211147751980401,1
139.0,54.0,19.0,5.0,1.0,0.0,1.0,21.0,0.1510791366906475,0.0,1.0,0.0,0.0,2.9463875191311284,0.8316324656656968,1
26.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
27.0,19.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
37.0,14.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3787834934861753,0.3585169326019688,0
27.0,17.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,1
34.0,26.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4056390622295665,0.4641653466959551,1
52.0,28.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3787834934861753,0.3585169326019688,0
37.0,22.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
25.0,17.0,1.0,2.0,0.0,0.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
61.0,16.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8464393446710154,0.8546294088745369,0
79.0,22.0,49.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7841591278514217,0.6132182756621265,0
102.0,15.0,80.0,1.0,1.0,0.0,0.0,21.0,0.20588235294117646,0.0,0.0,0.0,0.0,1.207518749639422,0.4225566616975464,1
107.0,20.0,80.0,2.0,0.0,0.0,0.0,18.0,0.16822429906542055,0.0,1.0,0.0,0.0,0.9912642605354287,0.5059470382208622,1
55.0,17.0,31.0,2.0,2.0,0.0,0.0,1.0,0.01818181818181818,0.0,0.0,0.0,0.0,1.7609640474436812,0.24115401688675567,0
43.0,16.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3787834934861753,0.3585169326019688,0
79.0,26.0,46.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4182958340544896,0.2776222844457301,1
29.0,20.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
18.0,11.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.28630264870458255,0
30.0,16.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
22.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
67.0,11.0,48.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7244078178625923,0.26017077155025653,1
39.0,20.0,11.0,2.0,0.0,0.0,0.0,7.0,0.1794871794871795,0.0,0.0,0.0,0.0,1.2987949406953985,0.37348134674036887,1
57.0,27.0,23.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.836591668108979,0.2527498126060475,0
37.0,25.0,5.0,2.0,0.0,0.0,0.0,8.0,0.21621621621621623,0.0,0.0,0.0,0.0,1.3787834934861753,0.3585169326019688,1
100.0,25.0,67.0,2.0,5.0,0.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,1.7273966735744795,0.5013707175612949,0
69.0,22.0,39.0,2.0,3.0,0.0,0.0,8.0,0.11594202898550725,0.0,0.0,0.0,0.0,1.6691803368667308,0.31365662074494133,1
78.0,50.0,20.0,4.0,1.0,0.0,0.0,12.0,0.15384615384615385,0.0,1.0,0.0,0.0,1.6767370300521327,0.20636615877073514,1
126.0,50.0,19.0,4.0,1.0,0.0,1.0,12.0,0.09523809523809523,0.0,1.0,0.0,0.0,2.794653473544342,0.6878852944419702,1
75.0,25.0,43.0,3.0,0.0,0.0,0.0,4.0,0.05333333333333334,0.0,1.0,0.0,0.0,1.6171895725927152,0.3421194216614895,1
70.0,36.0,27.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.18532351931576563,0
38.0,13.0,1.0,1.0,0.0,0.0,1.0,5.0,0.13157894736842105,0.0,0.0,0.0,0.0,2.1280852788913944,0.7529067131831539,0
49.0,19.0,23.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.836591668108979,0.2527498126060475,0
43.0,12.0,23.0,3.0,0.0,0.0,0.0,2.0,0.046511627906976744,0.0,0.0,0.0,0.0,1.3516441151533924,0.35784811843708364,0
26.0,18.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
48.0,27.0,14.0,4.0,0.0,0.0,0.0,2.0,0.041666666666666664,0.0,0.0,0.0,0.0,1.3921472236645345,0.40513528614360994,1
57.0,23.0,27.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6577427265048887,0.1977789925390282,1
35.0,19.0,9.0,2.0,0.0,0.0,0.0,2.0,0.05714285714285714,0.0,0.0,0.0,0.0,1.3787834934861753,0.3585169326019688,0
61.0,22.0,32.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.867633890971212,0.326255045499015,0
32.0,24.0,1.0,2.0,0.0,0.0,0.0,8.0,0.25,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,1
34.0,25.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8423709931771084,0.19555484077389096,0
32.0,23.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
29.0,20.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8423709931771084,0.19555484077389096,0
33.0,24.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
119.0,42.0,20.0,4.0,0.0,0.0,1.0,21.0,0.17647058823529413,0.0,1.0,0.0,0.0,2.5941178916311856,0.7715109955195716,1
39.0,26.0,6.0,2.0,0.0,0.0,0.0,2.0,0.05128205128205128,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,1
22.0,15.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5219280948873621,0.42344957488838875,0
75.0,14.0,54.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3221793455166666,0.3696167655752931,0
63.0,18.0,37.0,2.0,2.0,0.0,0.0,8.0,0.12698412698412698,0.0,0.0,0.0,0.0,2.1219280948873624,0.25346538951744546,0
70.0,16.0,32.0,3.0,0.0,0.0,1.0,5.0,0.07142857142857142,0.0,0.0,0.0,0.0,1.9877733714879842,0.5445969352522635,1
29.0,21.0,1.0,2.0,0.0,0.0,0.0,4.0,0.13793103448275862,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
31.0,18.0,1.0,2.0,0.0,0.0,0.0,4.0,0.12903225806451613,0.0,0.0,0.0,0.0,2.4464393446710155,1.262206200936856,0
114.0,20.0,87.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5683182557028439,1.020185189773672,0
62.0,34.0,21.0,2.0,0.0,0.0,0.0,10.0,0.16129032258064516,0.0,0.0,0.0,0.0,2.3158243335257076,1.882161187743013,1
43.0,16.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.3888705625287311,0
58.0,19.0,32.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.721928094887362,0.6220542918551699,0
64.0,30.0,27.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8250112108241772,0.6382088998526227,0
29.0,13.0,1.0,3.0,0.0,0.0,0.0,10.0,0.3448275862068966,1.0,1.0,0.0,0.0,2.0464393446710156,1.6849687142987024,1
23.0,15.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5219280948873621,0.42344957488838875,0
90.0,19.0,63.0,4.0,0.0,0.0,0.0,22.0,0.24444444444444444,0.0,0.0,0.0,0.0,1.3221793455166666,0.3696167655752931,1
36.0,22.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3787834934861753,0.3585169326019688,0
36.0,27.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8423709931771084,0.195554840773891,1
151.0,25.0,59.0,6.0,1.0,0.0,2.0,14.0,0.09271523178807947,0.0,1.0,0.0,0.0,2.41259573908863,0.2693519026210539,1
68.0,29.0,32.0,3.0,4.0,0.0,0.0,1.0,0.014705882352941176,0.0,0.0,0.0,0.0,1.8676338909712122,0.5175621232299229,0
111.0,17.0,61.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2096909728231857,0.39790889198132173,1
27.0,18.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
44.0,35.0,1.0,4.0,2.0,0.0,0.0,6.0,0.13636363636363635,0.0,0.0,0.0,0.0,1.8464393446710154,0.31370121685122476,1
29.0,21.0,1.0,2.0,0.0,0.0,0.0,5.0,0.1724137931034483,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,1
218.0,12.0,24.0,4.0,0.0,0.0,1.0,36.0,0.1651376146788991,1.0,1.0,0.0,0.0,2.6399135167507204,3.05620761678645,1
32.0,23.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
40.0,11.0,22.0,2.0,0.0,0.0,0.0,4.0,0.1,0.0,0.0,0.0,0.0,1.2987949406953985,0.37348134674036887,1
77.0,20.0,49.0,3.0,5.0,0.0,0.0,2.0,0.025974025974025976,0.0,0.0,0.0,0.0,1.8262452584026092,0.5411200219812933,0
37.0,16.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1488348542809166,0.47559235952736834,1
122.0,23.0,82.0,2.0,3.0,0.0,1.0,6.0,0.04918032786885246,0.0,0.0,0.0,0.0,2.5025980682472606,0.3112566572657879,1
145.0,36.0,92.0,2.0,3.0,0.0,1.0,16.0,0.1103448275862069,0.0,0.0,0.0,0.0,2.5261207468426807,0.3945343182753577,1
33.0,23.0,3.0,2.0,2.0,0.0,0.0,2.0,0.06060606060606061,0.0,1.0,0.0,0.0,1.9056390622295665,0.2927316889661975,1
117.0,42.0,20.0,4.0,0.0,0.0,1.0,20.0,0.17094017094017094,0.0,1.0,0.0,0.0,2.5941178916311856,0.7715109955195716,1
24.0,17.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.42991713651265245,0
25.0,16.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
47.0,22.0,17.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6577427265048887,0.1977789925390282,1
62.0,20.0,35.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6171895725927152,0.19408520841569646,1
48.0,41.0,43.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.836591668108979,0.42833036504138455,1
122.0,17.0,6.0,2.0,0.0,0.0,1.0,22.0,0.18032786885245902,0.0,0.0,0.0,0.0,2.9708400131019848,1.6881349664301692,1
134.0,14.0,113.0,4.0,7.0,1.0,0.0,46.0,0.34328358208955223,0.0,0.0,0.0,0.0,2.437065831519022,0.9307921530043304,1
31.0,16.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
111.0,17.0,87.0,2.0,5.0,0.0,0.0,4.0,0.036036036036036036,0.0,0.0,0.0,0.0,1.5683182557028439,0.4356357855958981,0
113.0,15.0,76.0,2.0,3.0,0.0,1.0,6.0,0.05309734513274336,0.0,0.0,0.0,0.0,2.349601752714581,0.27270512529583574,1
78.0,18.0,52.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.823067982273661,0.4902996241130181,0
41.0,33.0,1.0,2.0,1.0,0.0,0.0,3.0,0.07317073170731707,0.0,0.0,0.0,0.0,1.8423709931771084,0.195554840773891,1
87.0,21.0,59.0,2.0,5.0,0.0,0.0,9.0,0.10344827586206896,0.0,0.0,0.0,0.0,1.7273966735744795,0.5013707175612949,1
54.0,11.0,36.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6577427265048887,0.1977789925390282,1
210.0,18.0,26.0,2.0,0.0,0.0,1.0,68.0,0.3238095238095238,0.0,1.0,0.0,0.0,2.48345859334435,0.8186742918002525,1
126.0,50.0,19.0,4.0,1.0,0.0,1.0,15.0,0.11904761904761904,0.0,1.0,0.0,0.0,2.794653473544342,0.6878852944419702,1
58.0,12.0,39.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8464393446710154,0.36611650516341987,0
34.0,17.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3787834934861753,0.3585169326019688,0
105.0,23.0,74.0,2.0,7.0,0.0,0.0,7.0,0.06666666666666667,0.0,0.0,0.0,0.0,1.6774212838293647,0.6879358299030769,0
135.0,19.0,109.0,2.0,11.0,0.0,0.0,2.0,0.014814814814814815,0.0,0.0,0.0,0.0,1.5195563653739033,0.7691312782941435,0
22.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
78.0,18.0,53.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8250112108241772,0.6945733437718894,0
91.0,19.0,65.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6893917467430877,0.8400010522555414,0
36.0,14.0,15.0,2.0,0.0,0.0,0.0,3.0,0.08333333333333333,0.0,0.0,0.0,0.0,1.2987949406953985,0.37348134674036887,1
126.0,10.0,109.0,3.0,3.0,0.0,0.0,5.0,0.03968253968253968,0.0,0.0,0.0,0.0,1.7960885595978366,0.22531609151328016,1
28.0,20.0,22.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9182958340544893,0.2564330860768219,0
25.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
117.0,38.0,72.0,2.0,1.0,0.0,0.0,23.0,0.19658119658119658,0.0,0.0,0.0,0.0,1.5709505944546687,0.2207296843717695,1
42.0,27.0,7.0,4.0,1.0,0.0,0.0,1.0,0.023809523809523808,0.0,0.0,0.0,0.0,1.7527152789797047,0.2783869924995493,1
49.0,11.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2998963911678914,0.5308731425247555,1
37.0,15.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4056390622295665,0.36540128595107807,1
40.0,31.0,1.0,2.0,0.0,0.0,0.0,3.0,0.075,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,1
38.0,30.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
19.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2516291673878228,0.4406846959103213,1
132.0,22.0,31.0,3.0,2.0,0.0,1.0,14.0,0.10606060606060606,0.0,0.0,0.0,0.0,2.5028246923615067,1.4745715223570892,1
60.0,24.0,29.0,2.0,1.0,0.0,0.0,10.0,0.16666666666666666,0.0,0.0,0.0,0.0,2.058813890331201,0.8295939311916933,1
116.0,21.0,61.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220068302234069,0.3559326119401034,1
82.0,25.0,50.0,2.0,6.0,0.0,0.0,8.0,0.0975609756097561,0.0,0.0,0.0,0.0,1.6774212838293645,0.5564122139630778,0
66.0,38.0,21.0,5.0,2.0,0.0,0.0,6.0,0.09090909090909091,0.0,0.0,0.0,0.0,1.789929075309999,0.35630959905823245,1
76.0,16.0,53.0,3.0,4.0,0.0,0.0,6.0,0.07894736842105263,0.0,0.0,0.0,0.0,1.8262452584026092,0.37924480236283264,0
49.0,24.0,18.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6577427265048887,0.1977789925390282,0
43.0,17.0,19.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6854752972273344,0.18521623019500558,1
33.0,15.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3787834934861753,0.3585169326019688,0
32.0,23.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
32.0,20.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8423709931771084,0.598494044038931,1
31.0,22.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
75.0,18.0,49.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.867633890971212,0.326255045499015,0
25.0,16.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
32.0,24.0,1.0,3.0,1.0,0.0,0.0,7.0,0.21875,0.0,0.0,0.0,0.0,1.811278124459133,0.2228094556015099,1
63.0,12.0,44.0,1.0,4.0,0.0,0.0,8.0,0.12698412698412698,0.0,0.0,0.0,0.0,1.573402452417767,0.5105318412770568,0
28.0,19.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4488156357251847,0.4013580026428195,0
72.0,12.0,53.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.971747257128181,0.1788688148569315,1
38.0,30.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
76.0,16.0,52.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0922718656836103,1.9528856604177665,0
22.0,14.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
125.0,50.0,20.0,4.0,1.0,0.0,1.0,17.0,0.136,0.0,1.0,0.0,0.0,2.7550576199383077,0.6082479137786792,1
33.0,26.0,28.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9182958340544896,0.2564330860768219,1
53.0,26.0,20.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6854752972273344,0.8920701873228986,1
51.0,17.0,27.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.836591668108979,0.2527498126060475,0
68.0,9.0,51.0,1.0,4.0,0.0,0.0,8.0,0.11764705882352941,0.0,0.0,0.0,0.0,1.5216406363433181,0.5003774447210984,0
26.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
33.0,12.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,1
23.0,15.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
32.0,23.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
72.0,24.0,40.0,3.0,2.0,0.0,0.0,3.0,0.041666666666666664,0.0,0.0,0.0,0.0,2.1492553971685,0.639267703937091,0
55.0,20.0,28.0,3.0,0.0,0.0,0.0,2.0,0.03636363636363636,0.0,0.0,0.0,0.0,1.7527152789797045,0.3715274213600723,0
28.0,13.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4488156357251847,0.4013580026428195,1
138.0,12.0,118.0,3.0,8.0,0.0,0.0,3.0,0.021739130434782608,0.0,0.0,0.0,0.0,2.0872520915136796,0.5642462643788887,0
44.0,18.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.321928094887362,1.650494627478123,0
83.0,19.0,57.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.867633890971212,0.326255045499015,0
27.0,18.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8423709931771084,0.19555484077389096,0
17.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
49.0,25.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2987949406953985,0.37348134674036887,1
76.0,22.0,47.0,2.0,7.0,0.0,0.0,3.0,0.039473684210526314,0.0,0.0,0.0,0.0,1.6893917467430877,0.8400010522555414,0
56.0,22.0,27.0,5.0,0.0,0.0,0.0,3.0,0.05357142857142857,0.0,1.0,0.0,0.0,1.3250112108241772,0.3930702079124647,1
115.0,22.0,86.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7884504573082896,0.34644083603598697,1
24.0,16.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4591479170272446,0.36485136059740236,0
47.0,38.0,1.0,4.0,2.0,0.0,0.0,6.0,0.1276595744680851,0.0,0.0,0.0,0.0,1.8464393446710154,0.31370121685122476,1
49.0,36.0,1.0,2.0,3.0,0.0,1.0,1.0,0.02040816326530612,0.0,0.0,0.0,0.0,2.413088436425758,0.5086042238539993,1
